ntdid,name,mode,servicetype,time,Small_Systems_Waiver_Fl,Begin_Tm,End_Tm,Rail_Cars_Num,vmt,vmt_rev,V_Pc_Deadmiles,Pass_Car_Sched_Rev_Miles_Num,Pass_Car_Hrs_Num,Pass_Car_Rev_Hrs_Num,V_Pc_Deadhours,Veh_Oper_Num,Veh_Miles_Num,Veh_Rev_Miles_Num,Train_Deadmiles,Veh_Hrs_Num,Veh_Rev_Hours_Num,Train_Deadhours,Charter_Hrs_Num,School_Bus_Hrs_Num,Unl_Pass_Trips_Num,Ada_Unl_Pass_Trips_Num,Sponsored_Service,pmt,Days_Operated_Num,Strike_Days_Num,Emergency_Days_Num
7,Lane Transit District,MB,PT,Average Weekday - AM Peak,N,,,1,,,0,,,,0,,,,0,,,0,,,,,,,,,
7,Lane Transit District,MB,PT,Average Weekday - Midday,N,,,1,,,0,,,,0,,,,0,,,0,,,,,,,,,
7,Lane Transit District,MB,PT,Average Weekday - PM Peak,N,,,1,,,0,,,,0,,,,0,,,0,,,,,,,,,
7,Lane Transit District,MB,PT,Average Weekday - Other,N,,,1,,,0,,,,0,,,,0,,,0,,,,,,,,,
7,Lane Transit District,MB,PT,Average Typical Weekday,N,600,1855,1,305,300,5,270,12,11,1,,,,0,,,0,,,60,,,2515,257,,
7,Lane Transit District,MB,PT,Average Typical Saturday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
7,Lane Transit District,MB,PT,Average Typical Sunday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
7,Lane Transit District,MB,PT,Annual Total,N,,,,78361,77076,1285,69390,3118,2968,150,,,,0,,,0,,,15317,,,646461,257,,
7,Lane Transit District,RB,DO,Average Weekday - AM Peak,N,730,900,8,,,0,,,,0,,,,0,,,0,,,,,,,,,
7,Lane Transit District,RB,DO,Average Weekday - Midday,N,900,1430,8,,,0,,,,0,,,,0,,,0,,,,,,,,,
7,Lane Transit District,RB,DO,Average Weekday - PM Peak,N,1430,1800,8,,,0,,,,0,,,,0,,,0,,,,,,,,,
7,Lane Transit District,RB,DO,Average Weekday - Other,N,,,5,,,0,,,,0,,,,0,,,0,,,,,,,,,
7,Lane Transit District,RB,DO,Average Typical Weekday,N,530,2400,8,1387,1361,26,1361,116,115,1,,,,0,,,0,,,8764,,,24502,256,,
7,Lane Transit District,RB,DO,Average Typical Saturday,N,700,2300,5,954,941,13,941,76,75,1,,,,0,,,0,,,5105,,,15994,54,,
7,Lane Transit District,RB,DO,Average Typical Sunday,N,800,2000,3,401,389,12,389,36,36,0,,,,0,,,0,,,2711,,,8135,50,,
7,Lane Transit District,RB,DO,Annual Total,N,,,,426705,418870,7835,418837,35710,35328,382,,,,0,,,0,,,2654977,,,7543125,360,,
7,Lane Transit District,VP,PT,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
7,Lane Transit District,VP,PT,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
7,Lane Transit District,VP,PT,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
7,Lane Transit District,VP,PT,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
7,Lane Transit District,VP,PT,Average Typical Weekday,N,,,8,902,902,0,,18,18,0,,,,0,,,0,,,118,,,6815,245,,
7,Lane Transit District,VP,PT,Average Typical Saturday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
7,Lane Transit District,VP,PT,Average Typical Sunday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
7,Lane Transit District,VP,PT,Annual Total,N,,,,221028,221028,0,,4313,4313,0,,,,0,,,0,,,28872,,,1669595,245,,
8,Tri-County Metropolitan Transportation District of Oregon,DR,PT,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,DR,PT,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,DR,PT,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,DR,PT,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,DR,PT,Average Typical Weekday,N,430,230,213,26291,22148,4143,,1834,1603,231,,,,0,,,0,,,3229,,,32955,255,0,0
8,Tri-County Metropolitan Transportation District of Oregon,DR,PT,Average Typical Saturday,N,430,230,78,10175,8620,1555,,674,597,77,,,,0,,,0,,,1128,,,9519,53,0,0
8,Tri-County Metropolitan Transportation District of Oregon,DR,PT,Average Typical Sunday,N,430,230,71,9649,8107,1542,,639,561,78,,,,0,,,0,,,1082,,,9434,58,0,0
8,Tri-County Metropolitan Transportation District of Oregon,DR,PT,Annual Total,N,,,,7803053,6574706,1228347,,540495,472968,67527,,,,0,,,0,0,0,946005,802689,143316,9455290,366,0,0
8,Tri-County Metropolitan Transportation District of Oregon,DT,PT,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,DT,PT,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,DT,PT,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,DT,PT,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,DT,PT,Average Typical Weekday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,DT,PT,Average Typical Saturday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,DT,PT,Average Typical Sunday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,DT,PT,Annual Total,N,,,50,960505,960505,0,,37035,37035,0,,,,0,,,0,,,117424,110966,6458,1174515,366,0,0
8,Tri-County Metropolitan Transportation District of Oregon,LR,DO,Average Weekday - AM Peak,N,600,900,102,,4518,-4518,,,,0,51,,,0,,,0,,,21956,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,LR,DO,Average Weekday - Midday,N,900,1530,82,,7777,-7777,,,,0,41,,,0,,,0,,,47934,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,LR,DO,Average Weekday - PM Peak,N,1530,1900,104,,4858,-4858,,,,0,52,,,0,,,0,,,39330,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,LR,DO,Average Weekday - Other,N,,,100,,5721,-5721,,,,0,50,,,0,,,0,,,20739,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,LR,DO,Average Typical Weekday,N,329,154,104,23257,22874,383,22941,1577,1552,25,52,11671,11475,196,791,778,13,,,129960,,,701072,255,0,0
8,Tri-County Metropolitan Transportation District of Oregon,LR,DO,Average Typical Saturday,N,330,229,72,16336,16165,171,16177,1140,1126,14,36,9127,9039,88,638,631,7,,,96497,,,474519,53,0,0
8,Tri-County Metropolitan Transportation District of Oregon,LR,DO,Average Typical Sunday,N,331,134,72,23259,22872,387,22941,1577,1551,26,36,8168,8082,86,570,563,7,,,68486,,,347796,58,0,0
8,Tri-County Metropolitan Transportation District of Oregon,LR,DO,Annual Total,N,,,,7860388,7744290,116098,7766491,537122,529180,7942,,3936550,3876536,60014,268852,264867,3985,,,42227665,,,223788159,366,0,0
8,Tri-County Metropolitan Transportation District of Oregon,MB,DO,Average Weekday - AM Peak,N,600,900,454,,,0,,,,0,,,,0,,,0,,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,MB,DO,Average Weekday - Midday,N,900,1530,253,,,0,,,,0,,,,0,,,0,,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,MB,DO,Average Weekday - PM Peak,N,1530,1900,490,,,0,,,,0,,,,0,,,0,,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,MB,DO,Average Weekday - Other,N,,,440,,,0,,,,0,,,,0,,,0,,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,MB,DO,Average Typical Weekday,N,408,247,490,73412,61139,12273,61329,5661,5196,465,,,,0,,,0,,,193506,,,764025,255,0,0
8,Tri-County Metropolitan Transportation District of Oregon,MB,DO,Average Typical Saturday,N,428,247,211,38952,35466,3486,35644,3095,2979,116,,,,0,,,0,,,107539,,,412866,53,0,0
8,Tri-County Metropolitan Transportation District of Oregon,MB,DO,Average Typical Sunday,N,428,247,178,32360,29542,2818,29689,2561,2462,99,,,,0,,,0,,,76834,,,294497,58,0,0
8,Tri-County Metropolitan Transportation District of Oregon,MB,DO,Annual Total,N,,,,22648020,19169232,3478788,19246080,1756050,1625650,130400,,,,0,,,0,0,0,59509235,,,233601922,366,0,0
8,Tri-County Metropolitan Transportation District of Oregon,YR,PT,Average Weekday - AM Peak,N,521,953,4,,320,-320,,,,0,3,,,0,,,0,,,770,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,YR,PT,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,YR,PT,Average Weekday - PM Peak,N,1526,2002,4,,320,-320,,,,0,3,,,0,,,0,,,893,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,YR,PT,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,YR,PT,Average Typical Weekday,N,521,2002,4,650,641,9,641,34,30,4,3,473,466,7,24,21,3,,,1663,,,13644,255,0,0
8,Tri-County Metropolitan Transportation District of Oregon,YR,PT,Average Typical Saturday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,YR,PT,Average Typical Sunday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
8,Tri-County Metropolitan Transportation District of Oregon,YR,PT,Annual Total,N,,,,165708,163381,2327,163440,8548,7528,1020,,120552,118807,1745,6219,5454,765,,,418209,,,3431067,255,0,0
11,Valley Regional Transit,DR,DO,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
11,Valley Regional Transit,DR,DO,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
11,Valley Regional Transit,DR,DO,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
11,Valley Regional Transit,DR,DO,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
11,Valley Regional Transit,DR,DO,Average Typical Weekday,N,528,1848,15,1291,1091,200,,117,107,10,,,,0,,,0,,,176,,,1238,252,0,0
11,Valley Regional Transit,DR,DO,Average Typical Saturday,N,724,1728,3,303,254,49,,25,23,2,,,,0,,,0,,,43,,,317,52,0,0
11,Valley Regional Transit,DR,DO,Average Typical Sunday,N,,,0,0,0,0,,0,0,0,,,,0,,,0,,,0,,,0,0,0,0
11,Valley Regional Transit,DR,DO,Annual Total,N,,,,340954,288163,52791,,30800,27735,3065,,,,0,,,0,0,0,46758,46758,0,317162,304,0,0
11,Valley Regional Transit,MB,DO,Average Weekday - AM Peak,N,515,900,36,,,0,,,,0,,,,0,,,0,,,,,,,,,
11,Valley Regional Transit,MB,DO,Average Weekday - Midday,N,900,1500,18,,,0,,,,0,,,,0,,,0,,,,,,,,,
11,Valley Regional Transit,MB,DO,Average Weekday - PM Peak,N,1500,2149,35,,,0,,,,0,,,,0,,,0,,,,,,,,,
11,Valley Regional Transit,MB,DO,Average Weekday - Other,N,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,
11,Valley Regional Transit,MB,DO,Average Typical Weekday,N,515,2149,36,5357,4800,557,4770,370,341,29,,,,0,,,0,,,5654,,,36751,252,0,0
11,Valley Regional Transit,MB,DO,Average Typical Saturday,N,745,1835,8,1194,1114,80,1243,76,73,3,,,,0,,,0,,,1387,,,3467,52,0,0
11,Valley Regional Transit,MB,DO,Average Typical Sunday,N,,,0,0,0,0,0,0,0,0,,,,0,,,0,,,0,,,0,0,0,0
11,Valley Regional Transit,MB,DO,Annual Total,N,,,,1412052,1267528,144524,1266676,97192,89728,7464,,,,0,,,0,0,0,1496918,,,9441536,304,0,0
12,Municipality of Anchorage - Public Transportation Department,DR,PT,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
12,Municipality of Anchorage - Public Transportation Department,DR,PT,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
12,Municipality of Anchorage - Public Transportation Department,DR,PT,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
12,Municipality of Anchorage - Public Transportation Department,DR,PT,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
12,Municipality of Anchorage - Public Transportation Department,DR,PT,Average Typical Weekday,N,545,2355,42,4844,4309,535,,381,345,36,,,,0,,,0,,,717,,,3670,256,,
12,Municipality of Anchorage - Public Transportation Department,DR,PT,Average Typical Saturday,N,745,2115,11,992,883,109,,78,71,7,,,,0,,,0,,,147,,,752,52,,
12,Municipality of Anchorage - Public Transportation Department,DR,PT,Average Typical Sunday,N,930,1900,9,677,603,74,,53,48,5,,,,0,,,0,,,99,,,513,52,,
12,Municipality of Anchorage - Public Transportation Department,DR,PT,Annual Total,N,,,,1326929,1180408,146521,,104501,94515,9986,,,,0,,,0,,,196448,96745,,1005190,360,,
12,Municipality of Anchorage - Public Transportation Department,MB,DO,Average Weekday - AM Peak,N,630,830,37,,,0,,,,0,,,,0,,,0,,,,,,,,,
12,Municipality of Anchorage - Public Transportation Department,MB,DO,Average Weekday - Midday,N,830,1600,33,,,0,,,,0,,,,0,,,0,,,,,,,,,
12,Municipality of Anchorage - Public Transportation Department,MB,DO,Average Weekday - PM Peak,N,1600,1830,43,,,0,,,,0,,,,0,,,0,,,,,,,,,
12,Municipality of Anchorage - Public Transportation Department,MB,DO,Average Weekday - Other,N,,,23,,,0,,,,0,,,,0,,,0,,,,,,,,,
12,Municipality of Anchorage - Public Transportation Department,MB,DO,Average Typical Weekday,N,526,2329,43,6991,6203,788,6207,544,512,32,,,,0,,,0,,,13848,,,67300,255,,
12,Municipality of Anchorage - Public Transportation Department,MB,DO,Average Typical Saturday,N,721,2123,23,3518,3249,269,3250,266,253,13,,,,0,,,0,,,6797,,,30245,52,,
12,Municipality of Anchorage - Public Transportation Department,MB,DO,Average Typical Sunday,N,930,1906,21,2476,2261,215,2262,178,168,10,,,,0,,,0,,,3848,,,20126,53,,
12,Municipality of Anchorage - Public Transportation Department,MB,DO,Annual Total,N,,,,2096867,1870517,226350,1871620,161848,152517,9331,,,,0,,,0,,,4088549,,,19800905,360,,
16,RiverCities Transit ,DR,PT,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
16,RiverCities Transit ,DR,PT,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
16,RiverCities Transit ,DR,PT,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
16,RiverCities Transit ,DR,PT,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
16,RiverCities Transit ,DR,PT,Average Typical Weekday,N,700,1900,10,698,650,48,,78,73,5,,,,0,,,0,,,216,,,723,255,0,0
16,RiverCities Transit ,DR,PT,Average Typical Saturday,N,800,1800,5,322,299,23,,37,35,2,,,,0,,,0,,,135,,,502,52,0,0
16,RiverCities Transit ,DR,PT,Average Typical Sunday,N,,,0,0,0,0,,0,0,0,,,,0,,,0,,,0,,,0,0,0,0
16,RiverCities Transit ,DR,PT,Annual Total,N,,,,196420,184498,11922,,21928,20881,1047,,,,0,,,0,0,0,62047,62047,0,210200,307,0,0
16,RiverCities Transit ,MB,DO,Average Weekday - AM Peak,N,700,,5,,,0,,,,0,,,,0,,,0,,,,,,,,,
16,RiverCities Transit ,MB,DO,Average Weekday - Midday,N,,,5,,,0,,,,0,,,,0,,,0,,,,,,,,,
16,RiverCities Transit ,MB,DO,Average Weekday - PM Peak,N,,1900,5,,,0,,,,0,,,,0,,,0,,,,,,,,,
16,RiverCities Transit ,MB,DO,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
16,RiverCities Transit ,MB,DO,Average Typical Weekday,N,700,1900,5,739,725,14,725,60,59,1,,,,0,,,0,,,1327,,,5719,255,0,0
16,RiverCities Transit ,MB,DO,Average Typical Saturday,N,800,1800,5,616,602,14,602,50,49,1,,,,0,,,0,,,821,,,3777,52,0,0
16,RiverCities Transit ,MB,DO,Average Typical Sunday,N,,,0,0,0,0,0,0,0,0,,,,0,,,0,,,0,,,0,0,0,0
16,RiverCities Transit ,MB,DO,Annual Total,N,,,,226023,223584,2439,223514,17896,17651,245,,,,0,,,0,0,0,381018,,,1654572,307,0,0
18,Ben Franklin Transit,DR,DO,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
18,Ben Franklin Transit,DR,DO,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
18,Ben Franklin Transit,DR,DO,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
18,Ben Franklin Transit,DR,DO,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
18,Ben Franklin Transit,DR,DO,Average Typical Weekday,N,545,1845,83,7675,6687,988,,486,412,74,,,,0,,,0,,,1197,,,6854,249,0,0
18,Ben Franklin Transit,DR,DO,Average Typical Saturday,N,545,1845,71,3117,2730,387,,200,174,26,,,,0,,,0,,,451,,,2584,58,0,0
18,Ben Franklin Transit,DR,DO,Average Typical Sunday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,0,0,0
18,Ben Franklin Transit,DR,DO,Annual Total,N,,,,2091906,1823291,268615,,137249,116535,20714,,,,0,,,0,0,0,324294,278221,0,1856821,307,0,0
18,Ben Franklin Transit,DR,PT,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
18,Ben Franklin Transit,DR,PT,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
18,Ben Franklin Transit,DR,PT,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
18,Ben Franklin Transit,DR,PT,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
18,Ben Franklin Transit,DR,PT,Average Typical Weekday,N,600,1830,17,973,643,330,,64,49,15,,,,0,,,0,,,264,,,1555,249,0,0
18,Ben Franklin Transit,DR,PT,Average Typical Saturday,N,1800,2200,2,154,154,0,,5,5,0,,,,0,,,0,,,36,,,212,8,0,0
18,Ben Franklin Transit,DR,PT,Average Typical Sunday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,0,0
18,Ben Franklin Transit,DR,PT,Annual Total,N,,,,243509,160218,83291,,15981,12246,3735,,,,0,,,0,0,0,66025,59374,0,388891,257,0,0
18,Ben Franklin Transit,DT,PT,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
18,Ben Franklin Transit,DT,PT,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
18,Ben Franklin Transit,DT,PT,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
18,Ben Franklin Transit,DT,PT,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
18,Ben Franklin Transit,DT,PT,Average Typical Weekday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
18,Ben Franklin Transit,DT,PT,Average Typical Saturday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
18,Ben Franklin Transit,DT,PT,Average Typical Sunday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
18,Ben Franklin Transit,DT,PT,Annual Total,N,,,7,496235,496235,0,,22715,22715,0,,,,0,,,0,,,77991,6378,0,538914,307,0,0
18,Ben Franklin Transit,MB,DO,Average Weekday - AM Peak,N,700,930,58,,,0,,,,0,,,,0,,,0,,,,,,,,,
18,Ben Franklin Transit,MB,DO,Average Weekday - Midday,N,930,1400,45,,,0,,,,0,,,,0,,,0,,,,,,,,,
18,Ben Franklin Transit,MB,DO,Average Weekday - PM Peak,N,1400,1700,60,,,0,,,,0,,,,0,,,0,,,,,,,,,
18,Ben Franklin Transit,MB,DO,Average Weekday - Other,N,,,45,,,0,,,,0,,,,0,,,0,,,,,,,,,
18,Ben Franklin Transit,MB,DO,Average Typical Weekday,N,535,1900,60,8285,7512,773,7512,504,468,36,,,,0,,,0,,,10995,,,82572,249,0,0
18,Ben Franklin Transit,MB,DO,Average Typical Saturday,N,743,1930,29,4257,3975,282,3975,267,256,11,,,,0,,,0,,,4681,,,37682,58,0,0
18,Ben Franklin Transit,MB,DO,Average Typical Sunday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,0,0,0
18,Ben Franklin Transit,MB,DO,Annual Total,N,,,,2309961,2089388,220573,2100968,140966,132925,8041,,,,0,,,0,0,0,3009253,,,22745984,307,0,0
18,Ben Franklin Transit,VP,DO,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
18,Ben Franklin Transit,VP,DO,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
18,Ben Franklin Transit,VP,DO,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
18,Ben Franklin Transit,VP,DO,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
18,Ben Franklin Transit,VP,DO,Average Typical Weekday,N,,,311,17591,17591,0,,435,435,0,,,,0,,,0,,,4585,,,148025,255,0,0
18,Ben Franklin Transit,VP,DO,Average Typical Saturday,N,,,7,1668,1668,0,,39,39,0,,,,0,,,0,,,414,,,13372,58,0,0
18,Ben Franklin Transit,VP,DO,Average Typical Sunday,N,,,4,1524,1524,0,,22,22,0,,,,0,,,0,,,283,,,9149,53,0,0
18,Ben Franklin Transit,VP,DO,Annual Total,N,,,,4663331,4663331,0,,113963,113963,0,,,,0,,,0,0,0,1201093,,,38779992,366,0,0
19,Intercity Transit,CB,DO,Average Weekday - AM Peak,N,515,915,6,,,0,,,,0,,,,0,,,0,,,,,,,,,
19,Intercity Transit,CB,DO,Average Weekday - Midday,N,915,1600,2,,,0,,,,0,,,,0,,,0,,,,,,,,,
19,Intercity Transit,CB,DO,Average Weekday - PM Peak,N,1600,1830,2,,,0,,,,0,,,,0,,,0,,,,,,,,,
19,Intercity Transit,CB,DO,Average Weekday - Other,N,,,3,,,0,,,,0,,,,0,,,0,,,,,,,,,
19,Intercity Transit,CB,DO,Average Typical Weekday,N,515,2200,6,1295,1225,70,1295,56,52,4,,,,0,,,0,,,751,,,19564,256,0,0
19,Intercity Transit,CB,DO,Average Typical Saturday,N,900,2100,2,554,545,9,554,23,22,1,,,,0,,,0,,,273,,,7064,52,0,0
19,Intercity Transit,CB,DO,Average Typical Sunday,N,900,2100,2,554,545,9,554,23,22,1,,,,0,,,0,,,230,,,5657,55,0,0
19,Intercity Transit,CB,DO,Annual Total,N,,,,390786,372010,18776,390786,16802,15707,1095,,,,0,,,0,0,0,219194,,,5686857,363,0,0
19,Intercity Transit,DR,DO,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
19,Intercity Transit,DR,DO,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
19,Intercity Transit,DR,DO,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
19,Intercity Transit,DR,DO,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
19,Intercity Transit,DR,DO,Average Typical Weekday,N,550,2255,33,3068,2791,277,,231,216,15,,,,0,,,0,,,498,,,3010,259,,
19,Intercity Transit,DR,DO,Average Typical Saturday,N,805,2255,13,1319,1180,139,,98,90,8,,,,0,,,0,,,214,,,1299,52,,
19,Intercity Transit,DR,DO,Average Typical Sunday,N,815,1935,13,1078,972,106,,82,76,6,,,,0,,,0,,,195,,,1416,52,,
19,Intercity Transit,DR,DO,Annual Total,N,,,,919193,834826,84367,,69142,64507,4635,,,,0,,,0,,,150374,150374,,920717,363,,
19,Intercity Transit,MB,DO,Average Weekday - AM Peak,N,537,940,50,,,0,,,,0,,,,0,,,0,,,,,,,,,
19,Intercity Transit,MB,DO,Average Weekday - Midday,N,940,1430,40,,,0,,,,0,,,,0,,,0,,,,,,,,,
19,Intercity Transit,MB,DO,Average Weekday - PM Peak,N,1430,1840,50,,,0,,,,0,,,,0,,,0,,,,,,,,,
19,Intercity Transit,MB,DO,Average Weekday - Other,N,,,34,,,0,,,,0,,,,0,,,0,,,,,,,,,
19,Intercity Transit,MB,DO,Average Typical Weekday,N,537,320,50,8019,7558,461,8020,618,594,24,,,,0,,,0,,,14331,,,48139,256,0,0
19,Intercity Transit,MB,DO,Average Typical Saturday,N,808,320,32,4995,4787,208,4995,379,367,12,,,,0,,,0,,,7743,,,26099,52,0,0
19,Intercity Transit,MB,DO,Average Typical Sunday,N,808,2355,20,3222,3093,129,3222,244,237,7,,,,0,,,0,,,5037,,,18630,55,0,0
19,Intercity Transit,MB,DO,Annual Total,N,,,,2489694,2353733,135961,2489985,191340,184187,7153,,,,0,,,0,0,0,4348177,,,14705424,363,0,0
19,Intercity Transit,VP,DO,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
19,Intercity Transit,VP,DO,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
19,Intercity Transit,VP,DO,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
19,Intercity Transit,VP,DO,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
19,Intercity Transit,VP,DO,Average Typical Weekday,N,,,213,12957,12957,0,,346,346,0,,,,0,,,0,,,2758,,,95771,261,,
19,Intercity Transit,VP,DO,Average Typical Saturday,N,,,19,1118,1118,0,,28,28,0,,,,0,,,0,,,271,,,8892,52,,
19,Intercity Transit,VP,DO,Average Typical Sunday,N,,,15,789,789,0,,20,20,0,,,,0,,,0,,,199,,,6432,53,,
19,Intercity Transit,VP,DO,Annual Total,N,,,,3481775,3481775,0,,92758,92758,0,,,,0,,,0,0,0,744482,,,25799501,366,,
20,Kitsap Transit,DR,DO,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
20,Kitsap Transit,DR,DO,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
20,Kitsap Transit,DR,DO,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
